time,BTCUSDT,ETHUSDT,LTCUSDT,DOTUSDT,MATICUSDT,SOLUSDT,ETCUSDT,ALGOUSDT,BNBUSDT,ADAUSDT,AVAXUSDT,SUIUSDT,NEARUSDT,HBARUSDT,APTUSDT
2020-01-01 00:00:00+00:00,7195.65,130.52,41.53,,,,4.535,,13.6954,0.03346,,,,,
2020-01-02 00:00:00+00:00,6961.8,127.22,39.44,,,,4.2373,,13.0225,0.03272,,,,,
2020-01-03 00:00:00+00:00,7345.65,133.95,42.05,,,,4.5539,,13.6231,0.03403,,,,,
2020-01-04 00:00:00+00:00,7349.45,134.02,42.58,,,,4.7631,,13.7944,0.03441,,,,,
2020-01-05 00:00:00+00:00,7364.19,135.23,43.26,,,,4.8606,,14.0368,0.03455,,,,,
2020-01-06 00:00:00+00:00,7777.53,143.98,45.7,,,,5.0291,,14.9329,0.03723,,,,,
2020-01-07 00:00:00+00:00,8174.34,142.89,46.33,,,,4.8401,,15.0182,0.03704,,,,,
2020-01-08 00:00:00+00:00,8051.97,140.89,45.4,,,,4.9475,,14.5694,0.03641,,,,,
2020-01-09 00:00:00+00:00,7824.32,138.08,44.82,,,,5.1862,,14.4165,0.03615,,,,,
2020-01-10 00:00:00+00:00,8195.0,144.32,49.07,,,,5.3623,,15.0422,0.03688,,,,,
2020-01-11 00:00:00+00:00,8026.42,142.74,49.52,,,,5.5921,,14.9509,0.03676,,,,,
2020-01-12 00:00:00+00:00,8185.42,146.07,51.47,,,,5.5676,,15.2986,0.03772,,,,,
2020-01-13 00:00:00+00:00,8102.27,143.9,49.64,,,,5.4784,,15.1852,0.03695,,,,,
2020-01-14 00:00:00+00:00,8847.12,166.38,58.51,,,,6.8075,,16.6507,0.04179,,,,,
2020-01-15 00:00:00+00:00,8817.79,165.91,57.95,,,,7.9363,,17.6664,0.04258,,,,,
2020-01-16 00:00:00+00:00,8730.0,164.43,57.68,,,,8.4474,,17.0525,0.04139,,,,,
2020-01-17 00:00:00+00:00,8915.59,170.21,61.24,,,,9.5958,,18.1047,0.04534,,,,,
2020-01-18 00:00:00+00:00,8917.29,174.19,59.23,,,,8.4608,,17.7973,0.04496,,,,,
2020-01-19 00:00:00+00:00,8718.51,166.83,57.68,,,,8.2951,,17.321,0.04204,,,,,
2020-01-20 00:00:00+00:00,8644.33,166.85,57.22,,,,8.6822,,17.3027,0.04393,,,,,
2020-01-21 00:00:00+00:00,8754.88,169.19,57.56,,,,8.9143,,18.1167,0.04622,,,,,
2020-01-22 00:00:00+00:00,8670.36,168.22,58.28,,,,9.2889,,17.8143,0.04582,,,,,
2020-01-23 00:00:00+00:00,8414.87,162.9,54.46,,,,8.4576,,17.0816,0.04346,,,,,
2020-01-24 00:00:00+00:00,8451.96,162.34,54.66,,,,8.582,,17.0272,0.04496,,,,,
2020-01-25 00:00:00+00:00,8344.78,160.63,53.2,,,,8.3871,,16.9378,0.04316,,,,,
2020-01-26 00:00:00+00:00,8612.12,167.85,55.89,,,,9.1539,,17.4624,0.04434,,,,,
2020-01-27 00:00:00+00:00,8914.11,170.28,58.57,,,,10.3977,,17.6844,0.04797,,,,,
2020-01-28 00:00:00+00:00,9380.14,175.91,60.59,,,,11.4458,,18.0514,0.05298,,,,,
2020-01-29 00:00:00+00:00,9300.85,173.86,60.0,,,,12.2521,,17.9334,0.0535,,,,,
2020-01-30 00:00:00+00:00,9526.47,184.41,68.18,,,,12.2865,,18.5883,0.05628,,,,,
2020-01-31 00:00:00+00:00,9352.98,179.53,67.66,,,,11.2735,,18.1224,0.05394,,,,,
2020-02-01 00:00:00+00:00,9388.81,183.75,70.86,,,,11.5521,,18.2375,0.05621,,,,,
2020-02-02 00:00:00+00:00,9332.83,188.65,69.96,,,,11.4209,,18.4342,0.05566,,,,,
2020-02-03 00:00:00+00:00,9299.8,190.15,69.67,,,,11.8389,,18.4649,0.05704,,,,,
2020-02-04 00:00:00+00:00,9195.95,189.06,68.04,,,,11.4264,,18.1488,0.0561,,,,,
2020-02-05 00:00:00+00:00,9610.31,203.85,72.75,,,,12.358,,19.2642,0.05932,,,,,
2020-02-06 00:00:00+00:00,9766.99,213.28,73.57,,,,12.1471,,20.6531,0.06007,,,,,
2020-02-07 00:00:00+00:00,9815.0,223.52,74.36,,,,11.7354,,22.0819,0.05998,,,,,
2020-02-08 00:00:00+00:00,9903.38,223.44,76.6,,,,11.7,,21.8083,0.06029,,,,,
2020-02-09 00:00:00+00:00,10153.53,228.16,77.0,,,,11.658,,24.2821,0.06193,,,,,
2020-02-10 00:00:00+00:00,9850.16,223.3,74.15,,,,11.8609,,25.1091,0.06038,,,,,
2020-02-11 00:00:00+00:00,10228.72,237.19,76.52,,,,11.9738,,25.6849,0.06332,,,,,
2020-02-12 00:00:00+00:00,10348.98,265.53,81.26,,,,12.2573,,26.4496,0.06824,,,,,
2020-02-13 00:00:00+00:00,10217.13,268.96,80.26,,,,12.0608,,25.4795,0.06872,,,,,
2020-02-14 00:00:00+00:00,10344.17,285.68,83.1,,,,11.9905,,26.2998,0.0708,,,,,
2020-02-15 00:00:00+00:00,9898.96,265.05,76.58,,,,10.3843,,24.1797,0.06373,,,,,
2020-02-16 00:00:00+00:00,9928.33,259.15,74.78,,,,9.6237,,23.3555,0.06187,,,,,
2020-02-17 00:00:00+00:00,9708.77,267.94,73.19,,,,9.6044,,23.4736,0.06012,,,,,
2020-02-18 00:00:00+00:00,10158.14,282.08,77.12,,,,9.8407,,24.0926,0.06275,,,,,
2020-02-19 00:00:00+00:00,9601.99,258.8,70.75,,,,8.8457,,22.3708,0.05748,,,,,
2020-02-20 00:00:00+00:00,9608.23,257.81,69.52,,,,8.9056,,22.2896,0.05801,,,,,
2020-02-21 00:00:00+00:00,9670.0,266.54,73.67,,,,9.4732,,22.1238,0.05882,,,,,
2020-02-22 00:00:00+00:00,9664.01,261.81,74.82,,,,9.4302,,21.9733,0.05803,,,,,
2020-02-23 00:00:00+00:00,9949.57,274.94,79.6,,,,9.7853,,22.7969,0.0616,,,,,
2020-02-24 00:00:00+00:00,9657.21,265.83,75.96,,,,9.3726,,22.0515,0.05896,,,,,
2020-02-25 00:00:00+00:00,9319.74,246.36,70.9,,,,9.3125,,20.2964,0.05652,,,,,
2020-02-26 00:00:00+00:00,8790.39,223.91,60.89,,,,7.6648,,18.7476,0.04939,,,,,
2020-02-27 00:00:00+00:00,8802.94,227.26,61.7,,,,7.6886,,19.1524,0.04989,,,,,
2020-02-28 00:00:00+00:00,8694.33,226.66,60.02,,,,7.4592,,18.9839,0.04897,,,,,
2020-02-29 00:00:00+00:00,8528.54,216.95,58.1,,,,7.3824,,19.2533,0.04716,,,,,
2020-03-01 00:00:00+00:00,8545.65,218.0,57.75,,,,7.6889,,18.9263,0.0457,,,,,
2020-03-02 00:00:00+00:00,8900.76,231.49,61.35,,,,8.4322,,19.8901,0.04914,,,,,
2020-03-03 00:00:00+00:00,8758.86,223.78,60.98,,,,8.4595,,19.6617,0.04891,,,,,
2020-03-04 00:00:00+00:00,8748.23,224.21,60.06,,,,7.9328,,19.9795,0.04896,,,,,
2020-03-05 00:00:00+00:00,9062.79,228.6,62.05,,,,8.1397,,20.7954,0.05067,,,,,
2020-03-06 00:00:00+00:00,9140.03,245.3,63.24,,,,8.1912,,21.3444,0.0517,,,,,
2020-03-07 00:00:00+00:00,8886.71,236.79,60.37,,,,7.8118,,20.0784,0.04887,,,,,
2020-03-08 00:00:00+00:00,8036.46,199.0,50.98,,,,6.4152,,16.8647,0.0427,,,,,
2020-03-09 00:00:00+00:00,7939.79,202.94,50.44,,,,6.9008,,16.5932,0.0409,,,,,
2020-03-10 00:00:00+00:00,7888.99,200.44,50.1,,,,6.8226,,16.8402,0.04149,,,,,
2020-03-11 00:00:00+00:00,7926.4,194.49,48.38,,,,6.5965,,16.494,0.03952,,,,,
2020-03-12 00:00:00+00:00,4824.58,108.65,29.88,,,,3.7482,,9.2418,0.02286,,,,,
2020-03-13 00:00:00+00:00,5582.5,133.27,37.5,,,,4.7899,,10.6938,0.02858,,,,,
2020-03-14 00:00:00+00:00,5169.45,122.3,34.38,,,,4.6262,,10.176,0.0259,,,,,
2020-03-15 00:00:00+00:00,5365.04,123.7,36.54,,,,5.044,,10.4865,0.02724,,,,,
2020-03-16 00:00:00+00:00,5023.0,110.4,33.2,,,,4.4374,,9.3694,0.02411,,,,,
2020-03-17 00:00:00+00:00,5320.37,116.17,34.79,,,,4.6606,,10.2773,0.02604,,,,,
2020-03-18 00:00:00+00:00,5390.21,117.95,34.6,,,,4.6023,,10.3432,0.02594,,,,,
2020-03-19 00:00:00+00:00,6179.03,136.75,38.89,,,,5.05,,12.2492,0.0303,,,,,
2020-03-20 00:00:00+00:00,6205.0,132.8,37.57,,,,4.8394,,11.8746,0.02929,,,,,
2020-03-21 00:00:00+00:00,6165.0,132.4,38.18,,,,5.0665,,12.0818,0.02933,,,,,
2020-03-22 00:00:00+00:00,5818.52,122.34,35.43,,,,4.6011,,11.1405,0.02709,,,,,
2020-03-23 00:00:00+00:00,6481.71,135.97,38.89,,,,4.9142,,12.1644,0.0291,,,,,
2020-03-24 00:00:00+00:00,6749.94,138.67,40.75,,,,5.1035,,12.4029,0.03023,,,,,
2020-03-25 00:00:00+00:00,6695.91,136.27,39.09,,,,5.0192,,12.3194,0.0293,,,,,
2020-03-26 00:00:00+00:00,6734.11,138.36,39.78,,,,5.0947,,13.1537,0.03079,,,,,
2020-03-27 00:00:00+00:00,6365.87,131.21,38.04,,,,4.9415,,12.324,0.02881,,,,,
2020-03-28 00:00:00+00:00,6243.16,131.03,38.66,,,,4.8141,,12.181,0.02984,,,,,
2020-03-29 00:00:00+00:00,5876.82,124.5,37.33,,,,4.8534,,11.3219,0.02829,,,,,
2020-03-30 00:00:00+00:00,6386.47,132.05,38.95,,,,4.9433,,12.126,0.02969,,,,,
2020-03-31 00:00:00+00:00,6434.43,132.85,39.32,,,,4.9505,,12.5681,0.03051,,,,,
2020-04-01 00:00:00+00:00,6641.0,135.67,39.25,,,,5.0273,,12.7222,0.03082,,,,,
2020-04-02 00:00:00+00:00,6826.94,140.59,39.76,,,,5.0975,,13.0223,0.03203,,,,,
2020-04-03 00:00:00+00:00,6721.11,141.3,40.52,,,,5.1301,,13.3405,0.03238,,,,,
2020-04-04 00:00:00+00:00,6862.65,144.29,40.64,,,,5.1404,,13.7591,0.03232,,,,,
2020-04-05 00:00:00+00:00,6771.41,143.02,40.26,,,,5.0313,,13.7085,0.03191,,,,,
2020-04-06 00:00:00+00:00,7332.68,170.24,45.05,,,,5.6178,,15.2107,0.03594,,,,,
2020-04-07 00:00:00+00:00,7197.12,164.68,44.6,,,,5.441,,14.7269,0.03517,,,,,
2020-04-08 00:00:00+00:00,7363.77,172.86,46.72,,,,5.8476,,15.0921,0.03639,,,,,
2020-04-09 00:00:00+00:00,7283.68,170.21,46.51,,,,5.9598,,15.0141,0.03604,,,,,
2020-04-10 00:00:00+00:00,6857.58,157.4,42.15,,,,5.2416,,13.6925,0.03302,,,,,
2020-04-11 00:00:00+00:00,6881.93,158.41,42.49,,,,5.1911,,13.8152,0.03342,,,,,
2020-04-12 00:00:00+00:00,6894.29,158.72,42.25,,,,5.3141,,14.2663,0.03336,,,,,
2020-04-13 00:00:00+00:00,6836.5,156.47,41.17,,,,5.177,,15.0244,0.03338,,,,,
2020-04-14 00:00:00+00:00,6857.32,157.5,41.2,,,,5.2724,,15.6073,0.03303,,,,,
2020-04-15 00:00:00+00:00,6631.75,153.14,39.31,,,,5.1038,,14.5773,0.03189,,,,,
2020-04-16 00:00:00+00:00,7100.0,171.5,42.46,,,,5.4807,,15.7023,0.03441,,,,,
2020-04-17 00:00:00+00:00,7036.17,171.06,42.54,,,,5.3874,,15.6337,0.03452,,,,,
2020-04-18 00:00:00+00:00,7248.61,187.51,44.15,,,,5.653,,16.5546,0.03679,,,,,
2020-04-19 00:00:00+00:00,7121.6,179.73,42.31,,,,5.4933,,16.1062,0.03573,,,,,
2020-04-20 00:00:00+00:00,6828.56,170.5,40.21,,,,5.2486,,14.9821,0.03403,,,,,
2020-04-21 00:00:00+00:00,6845.56,170.51,40.63,,,,5.2141,,15.1233,0.03471,,,,,
2020-04-22 00:00:00+00:00,7124.66,182.84,41.84,,,,5.3875,,15.7263,0.03647,,,,,
2020-04-23 00:00:00+00:00,7480.05,184.89,42.85,,,,5.5806,,16.0366,0.04086,,,,,
2020-04-24 00:00:00+00:00,7497.34,187.45,44.41,,,,5.6155,,15.8921,0.04146,,,,,
2020-04-25 00:00:00+00:00,7541.17,194.23,44.41,,,,5.7527,,16.2519,0.04225,,,,,
2020-04-26 00:00:00+00:00,7694.13,197.09,44.54,,,,6.2007,,16.3813,0.0458,,,,,
2020-04-27 00:00:00+00:00,7775.57,196.16,44.39,,,,6.083,,16.4106,0.04654,,,,,
2020-04-28 00:00:00+00:00,7748.5,196.44,45.68,,,,6.1529,,16.3551,0.04714,,,,,
2020-04-29 00:00:00+00:00,8778.63,215.27,48.75,,,,6.7173,,17.3905,0.0514,,,,,
2020-04-30 00:00:00+00:00,8630.86,205.46,46.62,,,,6.5395,,16.9462,0.04711,,,,,
2020-05-01 00:00:00+00:00,8817.65,212.36,47.0,,,,6.6279,,17.4605,0.0509,,,,,
2020-05-02 00:00:00+00:00,8972.68,213.54,49.42,,,,7.4871,,17.5147,0.05074,,,,,
2020-05-03 00:00:00+00:00,8887.35,209.82,47.94,,,,7.19,,17.0775,0.04886,,,,,
2020-05-04 00:00:00+00:00,8868.92,206.65,46.95,,,,7.2106,,16.9455,0.04949,,,,,
2020-05-05 00:00:00+00:00,9027.64,204.8,46.39,,,,7.1747,,16.8542,0.04948,,,,,
2020-05-06 00:00:00+00:00,9145.93,198.88,44.86,,,,6.8968,,16.297,0.04902,,,,,
2020-05-07 00:00:00+00:00,9991.11,212.68,47.55,,,,7.1391,,17.0029,0.05131,,,,,
2020-05-08 00:00:00+00:00,9810.32,211.6,48.09,,,,7.1304,,17.1705,0.05173,,,,,
2020-05-09 00:00:00+00:00,9539.68,211.55,47.04,,,,7.0828,,16.7925,0.05164,,,,,
2020-05-10 00:00:00+00:00,8726.3,188.27,42.19,,,,6.2243,,15.3716,0.04777,,,,,
2020-05-11 00:00:00+00:00,8561.03,186.42,41.72,,,,6.0353,,15.1306,0.04802,,,,,
2020-05-12 00:00:00+00:00,8810.0,189.9,42.22,,,,6.0753,,15.8174,0.05039,,,,,
2020-05-13 00:00:00+00:00,9295.0,199.12,43.17,,,,6.2432,,16.1868,0.05166,,,,,
2020-05-14 00:00:00+00:00,9792.25,203.1,44.1,,,,6.2711,,16.405,0.05114,,,,,
2020-05-15 00:00:00+00:00,9311.55,194.23,42.69,,,,6.5009,,15.7057,0.05012,,,,,
2020-05-16 00:00:00+00:00,9387.32,200.51,43.36,,,,6.6827,,16.0696,0.051,,,,,
2020-05-17 00:00:00+00:00,9675.9,207.74,43.69,,,,6.6438,,16.3084,0.05137,,,,,
2020-05-18 00:00:00+00:00,9735.91,214.49,45.32,,,,6.7115,,16.6213,0.05422,,,,,
2020-05-19 00:00:00+00:00,9771.9,214.51,45.61,,,,6.6703,,17.21,0.0568,,,,,
2020-05-20 00:00:00+00:00,9520.76,210.0,44.2,,,,6.4592,,16.9118,0.05692,,,,,
2020-05-21 00:00:00+00:00,9058.33,198.52,42.8,,,,6.1748,,16.0827,0.05226,,,,,
2020-05-22 00:00:00+00:00,9169.41,207.48,44.14,,,,6.4255,,16.5654,0.05575,,,,,
2020-05-23 00:00:00+00:00,9174.47,206.48,43.99,,,,6.5626,,16.4598,0.0549,,,,,
2020-05-24 00:00:00+00:00,8716.23,199.59,42.16,,,,6.5972,,15.9512,0.05185,,,,,
2020-05-25 00:00:00+00:00,8890.24,204.28,43.06,,,,6.8138,,16.3751,0.05396,,,,,
2020-05-26 00:00:00+00:00,8839.14,200.68,42.24,,,,6.6992,,16.194,0.05335,,,,,
2020-05-27 00:00:00+00:00,9202.0,207.79,43.76,,,,6.7861,,16.4404,0.05515,,,,,
2020-05-28 00:00:00+00:00,9578.52,219.85,44.6,,,,6.8541,,17.0116,0.06484,,,,,
2020-05-29 00:00:00+00:00,9424.31,220.43,44.36,,,,7.2168,,17.0119,0.06474,,,,,
2020-05-30 00:00:00+00:00,9698.33,243.53,47.53,,,,7.4832,,17.7513,0.07698,,,,,
2020-05-31 00:00:00+00:00,9469.22,231.92,45.58,,,,6.9263,,16.9632,0.07401,,,,,
2020-06-01 00:00:00+00:00,10195.38,248.0,48.22,,,,7.2205,,17.9038,0.08092,,,,,
2020-06-02 00:00:00+00:00,9522.74,237.91,45.91,,,,6.9717,,17.2423,0.07882,,,,,
2020-06-03 00:00:00+00:00,9652.01,244.6,47.11,,,,6.9353,,17.527,0.08543,,,,,
2020-06-04 00:00:00+00:00,9792.39,243.56,47.43,,,,6.9405,,17.5283,0.0888,,,,,
2020-06-05 00:00:00+00:00,9628.52,240.06,46.99,,,,6.834,,17.6818,0.08517,,,,,
2020-06-06 00:00:00+00:00,9661.48,242.32,46.89,,,,6.8523,,17.5514,0.08613,,,,,
2020-06-07 00:00:00+00:00,9748.82,244.6,46.59,,,,6.8173,,17.4097,0.08647,,,,,
2020-06-08 00:00:00+00:00,9774.31,246.75,46.48,,,,6.8998,,17.3794,0.08635,,,,,
2020-06-09 00:00:00+00:00,9772.99,243.81,45.91,,,,6.7858,,17.3707,0.083,,,,,
2020-06-10 00:00:00+00:00,9886.32,247.74,46.57,,,,6.7952,,17.3952,0.08352,,,,,
2020-06-11 00:00:00+00:00,9269.7,230.27,43.17,,,,6.2627,,16.2688,0.07525,,,,,
2020-06-12 00:00:00+00:00,9463.82,237.3,44.53,,,,6.4244,,16.6328,0.07956,,,,,
2020-06-13 00:00:00+00:00,9465.95,238.22,45.07,,,,6.484,,16.8113,0.07907,,,,,
2020-06-14 00:00:00+00:00,9346.38,231.81,44.08,,,,6.3309,,16.5894,0.07712,,,,,
2020-06-15 00:00:00+00:00,9430.51,230.52,43.78,,,,6.2584,,16.4201,0.07818,,,,,
2020-06-16 00:00:00+00:00,9529.1,234.91,43.81,,,,6.2404,,16.4151,0.07911,,,,,
2020-06-17 00:00:00+00:00,9463.47,234.18,44.05,,,,6.2885,,16.396,0.08326,,,,,
2020-06-18 00:00:00+00:00,9390.23,231.52,43.48,,,,6.2128,,16.1911,0.08216,,,,,
2020-06-19 00:00:00+00:00,9314.01,228.79,42.81,,,,6.3175,,15.9371,0.07978,,,,,
2020-06-20 00:00:00+00:00,9353.98,228.97,43.61,,,,6.2755,,16.0268,0.0796,,,,,
2020-06-21 00:00:00+00:00,9294.41,227.76,42.96,,,,6.1999,,15.9629,0.07841,,,,,
2020-06-22 00:00:00+00:00,9680.86,243.1,44.37,,,,6.3863,,16.5008,0.08367,,,,,
2020-06-23 00:00:00+00:00,9613.86,242.93,44.1,,,,6.366,,16.3395,0.0828,,,,,
2020-06-24 00:00:00+00:00,9308.03,234.5,42.64,,,,6.2136,,16.0133,0.0824,,,,,
2020-06-25 00:00:00+00:00,9254.68,232.46,42.37,,,,6.159,,15.8773,0.08172,,,,,
2020-06-26 00:00:00+00:00,9161.8,230.27,43.14,,,,6.0619,,15.7378,0.0805,,,,,
2020-06-27 00:00:00+00:00,9009.86,220.89,40.93,,,,5.6042,,15.1245,0.07755,,,,,
2020-06-28 00:00:00+00:00,9118.09,224.89,41.37,,,,5.7304,,15.3593,0.08032,,,,,
2020-06-29 00:00:00+00:00,9182.67,227.88,41.9,,,,5.8374,,15.4674,0.08383,,,,,
2020-06-30 00:00:00+00:00,9132.51,225.98,41.18,,,,5.7234,,15.39,0.08335,,,,,
2020-07-01 00:00:00+00:00,9231.97,231.06,41.75,,,,5.7308,,15.8116,0.09777,,,,,
2020-07-02 00:00:00+00:00,9085.99,226.46,41.05,,,,5.6456,,15.3549,0.09309,,,,,
2020-07-03 00:00:00+00:00,9058.26,225.21,41.15,,,,5.6581,,15.3007,0.09653,,,,,
2020-07-04 00:00:00+00:00,9139.68,228.59,42.04,,,,5.6952,,15.4989,0.1,,,,,
2020-07-05 00:00:00+00:00,9075.83,228.06,41.62,,,,5.6509,,15.4629,0.09845,,,,,
2020-07-06 00:00:00+00:00,9344.62,241.66,44.13,,,,6.1024,,16.3295,0.10506,,,,,
2020-07-07 00:00:00+00:00,9258.09,238.7,43.39,,,,6.19,,16.7754,0.1177,,,,,
2020-07-08 00:00:00+00:00,9425.13,247.02,45.28,,,,6.63,,17.273,0.12984,,,,,
2020-07-09 00:00:00+00:00,9234.39,241.89,44.35,,,,6.6468,,16.7648,0.12404,,,,,
2020-07-10 00:00:00+00:00,9285.54,241.13,44.28,,,,6.3849,,17.2487,0.11816,,,,,
2020-07-11 00:00:00+00:00,9233.85,239.09,44.66,,,,6.5068,,17.6091,0.12537,,,,,
2020-07-12 00:00:00+00:00,9300.0,242.5,44.74,,,,6.447,,18.3174,0.12705,,,,,
2020-07-13 00:00:00+00:00,9241.03,239.54,43.91,,,,6.3054,,18.3991,0.12446,,,,,
2020-07-14 00:00:00+00:00,9255.02,240.58,43.97,,,,6.3279,,18.0833,0.13259,,,,,
2020-07-15 00:00:00+00:00,9201.51,238.73,43.33,,,,6.2108,,17.6092,0.13064,,,,,
2020-07-16 00:00:00+00:00,9130.79,233.79,42.07,,,,6.0329,,17.157,0.12638,,,,,
2020-07-17 00:00:00+00:00,9153.08,232.78,41.89,,,,6.0278,,17.0576,0.12224,,,,,
2020-07-18 00:00:00+00:00,9164.84,235.99,42.48,,,,6.057,,17.1681,0.1227,,,,,
2020-07-19 00:00:00+00:00,9210.99,239.19,42.76,,,,6.1037,,18.0142,0.12399,,,,,
2020-07-20 00:00:00+00:00,9162.0,236.12,42.07,,,,6.0628,,17.4924,0.1178,,,,,
2020-07-21 00:00:00+00:00,9386.46,245.68,43.66,,,,6.1898,,17.7298,0.1229,,,,,
2020-07-22 00:00:00+00:00,9518.56,263.55,45.06,,,,6.353,,18.0955,0.1242,,,,,
2020-07-23 00:00:00+00:00,9608.7,275.59,45.11,,,,6.4334,,18.7426,0.1241,,,,,
2020-07-24 00:00:00+00:00,9542.14,279.72,44.1,,,,6.26,,19.1621,0.12209,,,,,
2020-07-25 00:00:00+00:00,9699.66,304.99,48.94,,,,6.6987,,19.7996,0.14351,,,,,
2020-07-26 00:00:00+00:00,9919.91,310.55,48.09,,,,6.5794,,19.5262,0.14867,,,,,
2020-07-27 00:00:00+00:00,11025.59,322.02,53.0,,,,7.101,,19.7163,0.1388,,,,,
2020-07-28 00:00:00+00:00,10912.79,316.92,55.94,,,,7.2312,,20.1385,0.14905,,,,,
2020-07-29 00:00:00+00:00,11100.0,317.6,55.24,,,,7.2855,,19.8455,0.13987,,,,,
2020-07-30 00:00:00+00:00,11100.77,334.84,56.78,,,,7.3431,,20.0145,0.14078,,,,,
2020-07-31 00:00:00+00:00,11342.27,346.66,58.22,,,,7.3958,,20.6825,0.13927,,,,,
2020-08-01 00:00:00+00:00,11807.44,387.33,61.66,,,,7.8341,,21.6279,0.14469,,,,,
2020-08-02 00:00:00+00:00,11051.39,371.92,56.65,,,,7.1491,,20.9951,0.13384,,,,,
2020-08-03 00:00:00+00:00,11218.62,386.7,58.56,,,,7.1681,,22.0609,0.13677,,,,,
2020-08-04 00:00:00+00:00,11174.62,389.3,57.52,,,,7.1096,,22.2948,0.1431,,,,,
2020-08-05 00:00:00+00:00,11749.51,400.79,58.86,,,,7.2252,,23.2956,0.14264,,,,,
2020-08-06 00:00:00+00:00,11760.52,394.55,59.04,,,,7.0948,,22.7127,0.14434,,,,,
2020-08-07 00:00:00+00:00,11572.13,379.55,57.1,,,,6.8925,,22.2284,0.139,,,,,
2020-08-08 00:00:00+00:00,11753.11,396.86,58.3,,,,6.9298,,22.8428,0.14644,,,,,
2020-08-09 00:00:00+00:00,11667.78,389.83,56.98,,,,6.8468,,22.4154,0.14515,,,,,
2020-08-10 00:00:00+00:00,11882.65,395.94,58.28,,,,7.0557,,22.626,0.14393,,,,,
2020-08-11 00:00:00+00:00,11392.15,379.13,54.3,,,,6.7556,,21.2175,0.13668,,,,,
2020-08-12 00:00:00+00:00,11566.44,387.39,54.5,,,,6.7269,,21.5335,0.13646,,,,,
2020-08-13 00:00:00+00:00,11764.66,423.14,56.98,,,,6.9273,,21.7479,0.13899,,,,,
2020-08-14 00:00:00+00:00,11760.4,437.01,56.64,,,,6.9126,,23.0885,0.1381,,,,,
2020-08-15 00:00:00+00:00,11867.17,432.35,60.0,,,,7.1749,,23.1219,0.13826,,,,,
2020-08-16 00:00:00+00:00,11912.1,434.0,63.91,,,,7.2541,,23.5081,0.13869,,,,,
2020-08-17 00:00:00+00:00,12271.4,429.49,67.35,,,,7.3837,,23.5084,0.14077,,,,,
2020-08-18 00:00:00+00:00,11957.77,421.81,65.29,,,,7.2681,,23.0435,0.13703,,,,,
2020-08-19 00:00:00+00:00,11742.87,407.44,61.92,,,,6.7774,,22.2869,0.12971,,,,,
2020-08-20 00:00:00+00:00,11864.51,415.72,62.83,,,,6.9727,,23.0768,0.134,,,,,
2020-08-21 00:00:00+00:00,11528.2,386.69,59.02,,,,6.6167,,22.0418,0.12282,,,,,
2020-08-22 00:00:00+00:00,11658.24,395.85,60.3,,,,6.7749,,22.1978,0.12558,,,,,
2020-08-23 00:00:00+00:00,11649.35,390.7,60.46,,,,6.7672,,21.8496,0.12136,,,,,
2020-08-24 00:00:00+00:00,11759.18,408.47,62.02,,,,6.8721,,22.5877,0.12396,,,,,
2020-08-25 00:00:00+00:00,11329.12,383.84,58.6,,,,6.4931,,21.4324,0.11314,,,,,
2020-08-26 00:00:00+00:00,11466.43,385.74,58.18,,,,6.4517,,22.2,0.11465,,,,,
2020-08-27 00:00:00+00:00,11320.03,382.87,56.09,,,,6.3326,,23.0983,0.10701,,,,,
2020-08-28 00:00:00+00:00,11527.41,394.95,57.36,,,,6.5295,,23.0916,0.10963,,,,,
2020-08-29 00:00:00+00:00,11481.9,399.09,57.08,,,,6.5054,,22.945,0.11617,,,,,
2020-08-30 00:00:00+00:00,11692.8,429.02,62.44,,,,6.6898,,23.5222,0.11739,,,,,
2020-08-31 00:00:00+00:00,11655.0,433.95,60.99,,,,6.6178,,23.1666,0.12232,,,,,
2020-09-01 00:00:00+00:00,11915.67,475.24,62.7,,,,6.7351,,24.75,0.12441,,,,,
2020-09-02 00:00:00+00:00,11385.77,439.61,58.09,,,,6.3022,,24.7088,0.11506,,,,,
2020-09-03 00:00:00+00:00,10158.14,382.02,47.4,,,,5.6004,,20.3097,0.09503,,,,,
2020-09-04 00:00:00+00:00,10459.2,385.61,50.34,,,,5.3162,,20.9716,0.10232,,,,,
2020-09-05 00:00:00+00:00,10147.46,335.06,47.62,,,,5.0202,,19.4635,0.08997,,,,,
2020-09-06 00:00:00+00:00,10250.85,352.88,48.06,,,,5.1747,,23.125,0.0928,,,,,
2020-09-07 00:00:00+00:00,10356.73,353.6,48.7,,,,5.0927,,22.4481,0.09317,,,,,
2020-09-08 00:00:00+00:00,10120.33,336.93,47.38,,,,5.065,,23.21,0.09109,,,,,
2020-09-09 00:00:00+00:00,10214.95,350.87,47.79,,,,5.0482,,24.496,0.09316,,,,,
2020-09-10 00:00:00+00:00,10338.7,367.49,48.58,,,,5.1716,,24.5031,0.09727,,,,,
2020-09-11 00:00:00+00:00,10389.64,373.82,49.01,,,,5.1951,,25.3566,0.09681,,,,,
2020-09-12 00:00:00+00:00,10440.68,388.11,50.89,,,,5.2519,,28.4512,0.09726,,,,,
2020-09-13 00:00:00+00:00,10316.74,365.9,48.05,,,,5.0836,,31.1427,0.09498,,,,,
